T,FC,x1,x2,x3,Target
5,0,2.283710234,6.118971842,3.376585177,2
6,2,7.087410134,6.408394748,4.05745349,2
7,0,4.004016958,5.983618075,5.31704697,2
8,0,3.360249702,8.114476146,3.475649778,2
9,0,2.347929144,4.909070406,4.0424309,2
10,1,4.208478042,8.043199225,6.343226425,2
1,3,6.119842543,5.102995188,7.128589086,2
2,1,3.702904008,8.723692224,4.773627933,2
3,1,5.985707434,3.160119233,5.355339908,2
4,1,2.718803827,3.894495353,7.343493528,2
5,1,8.593807044,5.886984107,6.032976801,2
6,4,4.653716876,7.985214691,3.204538518,2
7,1,7.856344929,2.569611592,3.265903377,2
8,0,7.162312122,4.020350429,3.292366645,2
9,0,8.325732728,3.626754249,2.437697214,2
10,3,4.145145714,6.041441899,6.191340686,2
1,1,4.320771553,2.156051536,5.073824691,2
2,1,9.297173816,4.803519458,7.72240142,2
3,1,2.409720674,5.501603587,5.432982188,2
4,1,6.338835888,4.147161676,2.466385273,2
5,0,7.566044514,4.035761462,2.231344649,2
6,0,2.320347023,2.991999568,5.314059448,2
7,3,6.486669911,10.48214649,3.496902688,2
8,0,6.195501877,6.926152837,8.295282708,2
9,1,3.657632223,3.460705466,6.039893808,2
10,1,4.009806275,7.132170405,5.357327859,2
1,2,2.883414387,5.026990343,8.368110106,2
2,3,8.962175399,5.337203559,6.526956581,2
3,2,2.657414457,3.257747444,3.795742744,2
4,0,5.027496322,4.460376565,9.008347368,2
5,3,9.691937513,5.246442089,2.632443839,2
6,2,2.622702776,8.761769978,7.313633595,2
7,5,6.924360229,4.775079442,7.016049398,2
8,2,3.135333384,7.430643253,5.952985713,2
9,2,7.839201151,5.086500442,6.305483876,2
10,1,2.309828495,8.823352065,5.580628704,2
1,0,6.241797646,7.829236972,5.219725021,2
2,3,4.774679649,3.738116339,7.844726793,2
3,2,4.805161143,7.939371293,5.86845626,2
4,2,4.235215566,2.514107559,3.564617797,2
5,0,4.073030554,3.525993057,6.966043661,2
6,1,5.41013002,6.676592645,4.259714079,2
7,0,2.589492868,8.511811127,4.904841185,2
8,1,2.769906491,5.200437788,8.66400376,2
9,2,3.91000619,7.158599042,7.832659519,2
10,2,4.212383245,5.1130969,7.067658732,2
1,4,5.395400954,7.049987347,6.548838133,2
2,2,5.719228322,2.018685211,4.170412182,2
3,1,4.014798765,6.756165047,3.098827126,2
4,1,7.512112652,2.109990744,2.61723593,2
5,1,3.987527585,5.489247636,4.114110501,2
6,2,2.703668186,6.054496838,7.470631253,2
7,2,4.496256836,10.55227398,7.798636973,2
8,1,6.051407285,7.338814682,4.432503602,2
9,2,3.079835925,4.57454712,5.184203143,2
10,2,7.241430633,3.187928305,4.079108283,2
1,2,5.141467651,4.545683329,8.559994257,2
2,1,7.212449602,2.271314398,2.068962764,2
3,1,6.120612549,5.08283324,5.585072298,2
4,2,4.127104741,7.091058786,2.457697645,2
5,0,5.072223798,4.508297317,3.871147506,2
6,1,6.615405239,4.620253308,5.323242792,2
7,3,7.32531369,8.472015244,5.060370389,2
8,2,6.627666636,6.747773684,8.315679131,2
9,2,7.11976087,3.593718054,7.442335697,2
10,1,8.335803419,5.520903412,6.800328342,2
1,1,2.637183769,5.196235851,3.762103475,2
2,1,3.546941397,6.931690837,4.500285238,2
3,0,2.116198573,7.495466,7.733592122,2
4,0,3.461024835,5.330760584,5.745443956,2
5,0,4.744743189,2.10930263,5.132684351,2
6,1,3.554614764,5.064719934,7.309701766,2
7,0,5.014564073,9.766439284,4.592017141,2
8,2,7.303651963,7.810560628,6.813865424,2
9,1,8.582576995,4.553344773,5.436556193,2
10,0,2.45943152,8.389453264,2.501116631,2
1,4,4.000304911,6.099066584,8.198714269,2
2,1,4.262132449,6.341386169,2.058821342,2
3,2,5.716224101,8.561464976,2.089315923,2
4,1,3.346953707,6.727454013,5.613491183,2
5,2,3.885657593,7.360174783,8.597522369,2
6,1,2.170006153,3.172504601,7.916706502,2
7,2,3.437767838,3.085865717,4.414930708,2
8,0,2.56703966,4.028594379,7.746244597,2
9,0,5.583696332,4.570164917,7.941441202,2
10,1,4.135884263,4.895332625,11.45860337,2
1,0,2.056878131,7.489455049,4.533974905,2
2,0,5.210872043,5.451353137,5.703810537,2
3,0,3.040141623,4.739989981,4.810443834,2
4,0,6.073037483,5.589295789,4.306456979,2
5,0,7.034552751,7.460944642,7.463930923,2
6,2,3.08451196,2.225010506,2.982553677,2
7,2,6.090573003,6.002706059,5.700654123,2
8,2,5.385308812,7.308659668,4.146906382,2
9,1,7.003375339,5.103926791,3.193136895,2
10,0,5.107858154,5.412172844,3.477941851,2
1,0,8.083427491,4.78938203,6.865294752,2
2,0,4.726356967,7.251122693,6.424281077,2
3,2,2.336889556,7.405985804,4.518959211,2
4,3,5.216601662,6.213179987,4.305273048,2
5,4,7.617801993,4.476576902,3.660158788,2
6,0,3.212894047,5.918964345,6.020044114,2
7,1,6.232311025,3.895234321,7.556360892,2
8,1,6.80032763,8.277782985,7.255370448,2
9,1,3.448945381,4.073017783,7.047839997,2
10,3,4.651225914,5.103731781,2.824969053,2
1,1,7.07277619,5.117517246,6.419439231,2
2,2,3.531409877,4.525496901,7.084503381,2
3,0,5.413280344,4.479762004,7.926352021,2
4,0,4.095180703,4.610301159,2.970048341,2
5,0,7.194399029,2.637281725,9.455948815,2
6,1,3.462855263,8.504431985,4.456532313,2
7,1,6.094797958,4.046296415,7.33147011,2
8,2,6.141443878,4.783019818,7.730607606,2
9,3,7.456361637,5.73921212,7.523094524,2
10,0,2.645497368,8.032744525,7.051351795,2
1,3,5.52654634,8.806181747,3.409506604,2
2,2,4.175276305,7.775063651,3.547799519,2
3,1,3.263811982,2.231439205,7.956453065,2
4,2,7.571908511,6.531023773,5.395489909,2
5,2,4.409798482,4.030698043,4.052818894,2
6,3,3.905078743,6.073796424,6.97521742,2
7,0,3.174288761,6.13086122,6.296138599,2
8,1,3.122672302,5.999592347,5.873461103,2
9,2,5.49739472,6.536862623,6.9898656,2
10,1,2.317949241,8.768329844,11.28515197,2
1,2,6.173571254,4.31068548,4.592269628,2
2,0,6.779295598,5.113276124,2.415343111,2
3,3,5.220974624,6.15455903,7.289783652,2
4,1,5.733094001,7.472679054,8.508591761,2
5,2,7.350038885,5.214018597,4.3535039,2
6,2,10.0108852,3.068972923,7.266884724,2
7,1,4.973233626,8.181534248,5.235970151,2
8,0,3.778239883,7.645743045,6.193382214,2
9,0,3.174998284,6.810269298,2.541402,2
10,1,7.061258762,6.778197184,6.213038853,2
1,4,8.248353681,4.148049209,3.855348583,2
2,2,7.181479251,3.576953493,6.501576743,2
3,5,5.94218267,4.85311475,5.860399662,2
4,3,8.253664566,3.790160139,6.288299146,2
5,1,4.558098215,5.131548336,6.824031458,2
6,2,3.998951216,6.389665206,2.1804626,2
7,2,4.366816158,5.048196991,5.729125879,2
8,3,2.619020544,7.937372479,6.313609587,2
9,3,4.826826792,7.462414176,2.298511289,2
10,1,7.85673432,5.52544139,6.118755334,2
1,3,7.349269144,2.931225878,7.915786232,2
2,2,7.408448219,6.327462033,7.064561237,2
3,0,7.014489348,5.090599288,5.172003863,2
4,2,7.233140831,8.717861037,7.075560378,2
5,2,7.108277415,3.762395958,2.169154276,2
6,3,5.891604024,7.742705722,5.459664947,2
7,2,7.273959387,3.517018357,2.408990436,2
8,0,4.632599059,7.750524543,5.123491492,2
9,0,3.445730551,7.127727292,3.014914163,2
10,2,3.163641418,2.41802669,4.230097301,2
1,2,7.182943733,3.249770233,5.470585276,2
2,6,6.804049053,9.755605171,6.451561022,2
3,0,2.871991455,4.18831008,5.219408638,2
4,0,3.869228945,4.505745989,5.062009022,2
5,2,7.337549726,6.160600201,4.666815016,2
6,4,6.041055513,6.022074568,4.772179742,2
7,4,8.284255839,10.46027038,2.170717173,2
8,2,6.283106159,5.016339724,5.157467466,2
9,3,6.318199872,6.276796614,3.485667464,2
10,2,8.402480507,8.710056785,4.011925271,2
1,2,3.207630188,4.583410367,7.984069354,2
2,3,4.561442109,8.930156281,3.087649754,2
3,1,5.096934536,2.696018407,2.795511865,2
4,2,4.343982691,5.310442804,3.997904406,2
5,1,8.885167641,5.129476679,5.238995605,2
6,1,4.266635668,6.162662782,3.422722274,2
7,1,8.429463858,4.424953892,7.113087089,2
8,1,5.630742621,8.383804152,6.838977664,2
9,1,2.647956585,4.054577961,4.479796984,2
10,2,3.036635975,4.629463988,6.920329563,2
1,1,7.726466569,6.201891388,4.88993771,2
2,2,3.821784201,2.519378794,5.287162357,2
3,1,3.76264012,3.489493225,4.064559607,2
4,0,3.496398713,3.190997213,4.446124341,2
5,2,7.337921906,4.850572421,6.149421458,2
6,1,3.096147157,3.582458059,2.062937112,2
7,2,5.215774821,3.158001946,2.058891034,2
8,0,4.06496022,5.600754832,5.385304232,2
9,2,6.586684233,4.139928232,8.173900548,2
10,3,4.577198198,11.1743672,4.824650925,2
1,2,3.032497289,5.059380684,6.597171369,2
2,1,2.206530297,7.860932394,2.470899781,2
3,1,8.116719393,8.088861642,2.733530462,2
4,2,7.217360306,2.551456607,5.380274238,2
5,3,3.010569218,8.725064768,4.483079435,2
6,1,4.570697655,3.803506601,5.570275764,2
7,0,4.053033653,5.126777739,7.24641022,2
8,0,5.461850661,7.778999343,5.127928634,2
9,1,3.868272331,8.214511159,6.276556352,2
10,0,6.003209339,5.000730802,4.824270663,2
1,2,3.037612021,3.303435207,7.127661931,2
2,0,4.187886074,4.738916949,6.203659664,2
3,1,8.652645683,6.668161075,3.263407816,2
4,3,8.711667746,7.194395008,5.249134268,2
5,1,5.800182936,4.590463586,6.67798855,2
6,0,3.278964008,4.661958707,4.136967037,2
7,0,5.081119291,4.967467307,3.71666012,2
8,2,2.561219711,8.184548188,8.201429557,2
9,2,6.521916313,3.049646521,4.086558961,2
10,1,7.267923114,6.906301709,3.781658578,2
1,2,3.040650578,3.535815988,8.630676364,2
2,1,5.034409988,6.264471803,11.6951802,2
3,0,5.712477381,2.26566226,6.34414578,2
4,1,7.457279025,6.237405792,6.441141446,2
5,0,5.242562394,4.801403149,6.063366494,2
6,1,2.115203,5.921061074,3.252304303,2
7,0,4.962543691,5.209219421,6.945565836,2
8,1,4.390697541,6.301021199,5.117181842,2
9,1,6.015795371,3.495266402,7.157164532,2
10,1,2.985012642,3.760973074,6.565407762,2
1,2,3.52982816,5.490282708,5.069304446,2
2,1,3.838122643,5.634769433,6.635706227,2
3,0,5.613761552,7.337171243,5.046035254,2
4,2,8.12155891,9.565034643,6.716363386,2
5,0,4.270388799,3.379088068,6.581293927,2
6,1,3.517848507,5.255798536,5.306979048,2
7,1,3.553177075,6.195545291,2.205823615,2
8,1,4.583805265,3.236285589,5.737058913,2
9,1,7.546955002,2.419802338,6.144060182,2
10,0,3.330823007,3.374970375,7.684876418,2
1,1,4.867364503,3.58280388,6.666874874,2
2,3,5.003914858,5.078655711,4.117846409,2
3,1,5.324295593,3.624307029,6.367591509,2
4,0,6.061907865,5.941034805,4.791271835,2
5,0,7.435369157,4.603798316,4.180940053,2
6,0,3.740762187,8.073791581,2.573160299,2
7,1,7.175779908,5.118309414,3.460648603,2
8,0,6.130823035,3.33965104,6.797519317,2
9,1,4.567889501,5.579350091,7.988274742,2
10,0,4.580159844,5.91197865,6.324104709,2
1,0,4.478028282,7.93917961,5.568574929,2
2,2,6.146964611,4.014769917,2.292154481,2
3,0,6.325221628,5.380317279,4.816529463,2
4,1,6.239365097,3.399047112,5.307586359,2
5,0,3.002822564,7.239492547,8.18915804,2
6,0,2.241543524,4.050358939,2.165404456,2
7,1,2.562471397,3.744527587,7.812234,2
8,0,4.489245978,4.655552812,7.386502393,2
9,0,8.659313587,3.555335345,3.31958369,2
10,1,7.910758806,2.104126791,4.612353503,2
1,0,3.282574226,7.110081638,3.831812092,2
2,0,5.540885137,6.335151893,3.339394848,2
3,1,5.355759802,4.380497022,7.520763875,2
4,0,4.639640929,5.417763177,2.585894767,2
5,1,5.017469294,8.251205916,6.023147647,2
6,1,3.212746826,5.207482075,6.195864054,2
7,0,2.479509347,2.974499738,4.344944008,2
8,0,5.082340287,3.095177909,7.296014592,2
9,0,6.790982419,4.345627205,12.34993573,2
10,2,7.455072758,6.711920856,4.479394018,2
1,2,5.245404774,5.257921814,5.852577766,2
2,1,4.358503807,3.2705785,2.027956982,2
3,1,3.297359307,6.049529175,6.532280589,2
4,1,5.662528687,4.822874444,4.723458021,2
5,2,4.28955545,6.329155671,6.800301291,2
6,0,5.662152376,2.755364646,3.506298222,2
7,0,7.288730308,4.008851283,7.022159866,2
8,0,7.015745061,7.501891998,2.24098414,2
9,1,5.702738664,7.781776863,7.320942497,2
10,1,3.480020576,5.6479894,4.822806287,2
1,0,3.798671025,5.654672304,8.486159691,2
2,2,7.637706647,4.899637298,5.232062045,2
3,3,5.979232114,7.554361144,5.74376765,2
4,1,6.300034523,4.279782831,3.343872041,2
5,0,4.960466432,3.117787574,3.056354457,2
6,0,5.438741626,3.523123073,4.801995281,2
7,1,8.969041533,3.632629796,7.138746494,2
8,3,7.523347403,7.053017891,5.06526027,2
9,1,7.503462754,6.404934969,10.39473225,2
10,2,4.512131512,7.870362557,8.170817916,2
1,0,2.107071597,3.449992526,7.346448256,2
2,1,6.038061094,7.175113189,4.505289311,2
3,3,4.555751118,7.742193968,5.307515595,2
4,0,2.935590036,2.574004804,4.040957913,2
5,2,7.883734634,6.674980585,8.088208456,2
6,1,7.361061339,5.532758233,4.251876744,2
7,0,2.541828094,3.149535857,7.05986224,2
8,1,3.183488585,4.127800644,3.625585578,2
9,2,5.127666201,6.584372317,6.315289974,2
10,1,2.079388245,3.106285084,7.343921323,2
1,0,3.324227913,2.697267156,6.287492037,2
2,4,6.055765349,6.126576227,6.947028893,2
3,3,2.088735511,2.742478776,5.08986212,2
4,1,5.032685963,4.613776642,3.964775918,2
5,3,9.952289075,3.045055906,4.430116526,2
6,2,5.581843806,6.582845472,2.01014771,2
7,3,6.241030683,3.102763363,6.387996983,2
8,1,3.122400389,6.26931545,6.024035938,2
9,1,3.087919261,7.81879193,3.179796129,2
10,1,4.345323207,8.091637621,5.150398337,2
1,1,5.990634599,3.380500845,7.053582223,2
2,0,7.048455561,6.362635476,5.574591655,2
3,3,3.266005446,4.579909709,11.6327679,2
4,2,7.158752811,3.287105918,7.661541161,2
5,3,5.420937636,3.702114371,4.38017689,2
6,1,3.004923539,7.229310464,4.006668821,2
7,1,8.023418037,9.041789688,7.584136255,2
8,1,4.371244914,7.002887394,5.614927548,2
9,1,7.913672523,6.622088507,6.03762308,2
10,2,5.243124977,6.858660731,5.867263684,2
1,1,3.38284411,7.027018035,8.051826116,2
2,3,5.101832712,3.519212135,8.824942463,2
3,1,6.06685981,4.041561687,5.373699259,2
4,1,6.871691833,7.442703157,7.656839918,2
5,2,5.602435318,8.072805845,6.662523567,2
6,0,7.265969888,7.170997752,7.456687193,2
7,1,7.77005116,5.622046441,4.077677239,2
8,1,11.74225527,6.649498231,2.961005666,2
9,0,2.389806067,2.197578383,3.107051763,2
10,1,2.927941972,6.183948458,2.077627794,2
1,2,3.581134045,7.273541939,4.528716015,2
2,0,3.111519039,5.009504554,6.745942495,2
3,0,4.474552411,6.232548146,6.097767602,2
4,1,2.322056148,7.5978161,2.302136658,2
5,1,3.975073255,3.329023668,5.499276612,2
6,2,2.368879833,5.55060599,6.26809083,2
7,1,7.355542483,6.85386287,5.176518674,2
8,3,6.185987512,7.012719808,6.808999246,2
9,3,3.068764941,4.842876076,5.120893353,2
10,1,4.890255138,6.719452552,3.338971451,2
1,0,8.562745668,4.499795958,5.545386848,2
2,2,6.925800596,3.56644205,6.570667847,2
3,3,6.878905648,2.974366863,3.403470973,2
4,2,7.051110581,4.012082113,4.9613273,2
5,2,5.708107753,8.115818544,4.592245343,2
6,1,2.29620573,3.350981216,4.927081932,2
7,1,2.03021372,5.766080854,6.048022585,2
8,0,4.7824552,6.009449396,5.062827949,2
9,1,7.754510699,7.040233197,2.383192337,2
10,2,2.19980524,3.440183509,9.045307443,2
1,3,6.381187206,3.384311119,8.944057205,2
2,4,7.170769843,7.687642851,5.162618045,2
3,2,7.066565304,3.836639216,4.693161707,2
4,0,5.599721001,4.56729655,2.64224504,2
5,2,2.270051288,3.464876179,6.627916006,2
6,1,2.752172574,2.937318287,9.522765035,2
7,2,8.183360958,6.65935416,4.415301376,2
8,3,2.6734558,4.400097277,9.556599621,2
9,1,4.005419278,2.121409428,3.000890708,2
10,1,4.425761959,7.813485534,5.491527901,2
1,2,3.75788828,3.2967961,5.30438039,2
2,0,5.174328719,6.048060824,4.208079724,2
3,4,9.32600011,6.747692603,9.429776471,2
4,2,5.442344891,6.543018827,9.560759611,2
5,0,7.781112167,3.307775414,3.945026206,2
6,3,5.24193926,4.270871647,5.55645464,2
7,3,5.279143274,7.268656271,5.937908879,2
8,0,5.310157969,5.436026967,3.58532528,2
9,0,7.292797022,7.565783441,4.820702691,2
10,1,5.380884101,5.290387742,8.325802335,2
1,1,8.018341156,9.776996448,3.014052184,2
2,0,6.59949417,7.703318032,8.117290437,2
3,2,6.517965755,8.09773383,7.189286562,2
4,2,7.337719407,6.620879526,4.229763079,2
5,1,7.620967724,9.006713866,3.764079735,2
6,2,2.302056874,2.702407998,3.064409928,2
7,1,5.521188288,4.010844989,5.239115926,2
8,2,5.903061054,3.331865672,8.104284825,2
9,1,3.988535138,5.216509776,4.601440425,2
10,0,7.009147565,7.207693242,5.157106376,2
1,1,5.170078109,5.769789069,5.040780446,2
2,1,4.256765608,6.931466818,7.859636085,2
3,0,9.592991331,5.020665028,8.534986031,2
4,1,6.919999759,6.808916958,4.510423904,2
5,1,6.365888755,7.108877538,3.709647135,2
6,1,5.672943783,5.491980612,5.213013009,2
7,1,6.750032992,4.788465425,5.282186691,2
8,3,3.261354494,2.412547583,4.183029621,2
9,0,4.083582764,3.621405517,3.165712886,2
10,1,8.691007497,8.448820233,6.365277039,2
1,1,7.110045814,6.489729882,2.766829568,2
2,1,7.948555676,5.845027497,5.488169534,2
3,1,5.049552603,6.784020296,5.135193784,2
4,0,5.071223196,4.171989235,8.225099919,2
5,1,8.640871036,8.697645837,7.122534293,2
6,0,7.42890053,6.506079866,2.263123055,2
7,0,9.123456313,4.235724171,2.702165842,2
8,0,4.126413618,4.064678561,8.951351463,2
9,0,2.184404768,3.904182812,3.488743902,2
10,0,6.092581478,4.428712811,4.068964853,2
1,0,4.165418261,3.05657923,2.390181801,2
2,0,2.515598221,2.388323655,7.025794743,2
3,2,6.986518137,7.223402563,3.463673239,2
4,1,9.38713253,2.053041913,5.622600949,2
5,0,5.600347352,4.01216781,8.363621049,2
6,2,6.045521496,4.980204276,2.802618786,2
7,0,2.115120214,5.24607708,7.007278157,2
8,1,7.279146125,2.467551408,3.247778684,2
9,5,7.007997183,2.866005714,5.364461576,2
10,0,3.514457364,5.283335909,5.217825883,2
1,1,4.167600841,3.074672273,5.098896751,2
2,0,2.400016083,2.1490435,4.384034576,2
3,1,4.144282208,5.243285088,3.0429025,2
4,2,4.121069553,2.206755237,6.296785689,2
5,0,7.296871408,2.607518872,7.247466648,2
6,0,6.705713277,5.270933858,4.929769451,2
7,0,5.468984888,7.143655032,8.653016457,2
8,0,4.900837741,4.873935658,3.242806626,2
9,2,6.763436999,7.101393084,14.10821148,2
10,0,7.657806155,3.023814358,3.342220017,2
1,2,9.083516854,9.82791739,5.260859361,2
2,1,7.235747018,4.115147999,8.556139984,2
3,1,5.274023124,7.832696864,9.661951479,2
4,0,4.006354501,4.288296172,3.072779549,2
5,0,3.518080209,7.237312454,2.001989208,2
6,0,5.579570832,3.252458011,6.409590827,2
7,1,3.354762614,6.43298986,8.790918569,2
8,2,2.351056172,9.037540128,9.877144554,2
9,0,2.008385449,7.006434474,8.13445684,2
10,2,3.178419097,10.6825934,3.125412804,2
1,1,2.438126569,8.5737502,8.702219424,2
2,3,6.716474397,6.328514508,8.262462815,2
3,0,4.030526464,11.39105724,8.205708011,2
4,1,3.981577514,6.579588035,7.04632689,2
5,2,7.000252358,6.872868447,5.33619212,2
6,4,8.079918759,7.51744972,7.065942954,2
7,3,5.248917083,11.17661507,6.416822322,2
8,2,3.168949866,3.247581446,6.48602095,2
9,0,7.327883947,7.019223112,4.851366098,2
10,1,6.895861127,2.172430232,4.674603091,2
1,2,9.116571762,4.235536534,6.156446733,2
2,1,6.398597311,6.537327565,2.074988734,2
3,2,8.695428983,7.586104521,8.315784955,2
4,3,4.531701842,5.661308973,2.352572255,2
5,2,5.685001908,2.659405582,3.181136875,2
6,3,4.583050592,13.18921679,6.772799839,2
7,3,7.418213932,5.096652068,4.292865293,2
8,1,6.039390963,2.991532328,6.515966171,2
9,0,6.602002273,2.108439515,6.253019475,2
10,1,6.050525716,2.323554,4.558940406,2
1,1,4.654048989,6.573237437,7.50342254,2
2,0,5.812056881,7.338204966,5.011703512,2
3,0,3.827760758,5.13379092,6.828648638,2
4,1,7.692687524,4.345916843,7.020421686,2
5,2,6.561903464,5.170250382,2.024800123,2
6,1,7.494940071,2.356067845,7.085462424,2
7,3,5.576750664,7.513086648,2.782208911,2
8,1,4.689559485,14.36916306,5.61485678,2
9,1,6.177162453,8.631353957,5.350830597,2
10,0,4.82592627,3.48529585,8.909871146,2
1,0,2.3637225,4.643822814,8.020425496,2
2,0,8.679504652,7.430547881,5.338160962,2
3,0,2.560466345,2.250027702,6.739063429,2
4,0,5.317349069,5.478404276,5.515340942,2
5,3,3.634329883,4.240079933,7.712456457,2
6,0,5.825434768,7.176697911,7.086858177,2
7,0,6.560451771,8.334236058,7.914412559,2
8,1,8.696380228,2.512398361,4.044342547,2
9,0,5.930972541,7.220338552,2.043306949,2
10,0,3.762767228,4.524758849,3.171091652,2
1,0,7.263463475,5.491279216,7.351528155,2
2,1,5.378681468,6.00287473,4.950199331,2
3,1,4.773340026,2.122257971,4.130310547,2
4,0,4.889760275,3.503114289,8.337819868,2
5,1,2.904179969,5.344107443,4.391255474,2
6,1,7.217885617,4.54009199,4.585182312,2
7,0,5.763399813,9.198297061,3.585531092,2
8,0,7.064139809,5.592762348,2.803416513,2
9,2,3.114791869,6.621469135,10.14464988,2
10,1,4.003746662,6.441042538,4.936567496,2
1,1,2.331950043,7.424984451,8.406896565,2
2,4,2.630299613,5.015049915,7.17393829,2
3,1,3.732052389,7.923601322,2.987315552,2
4,3,10.73044732,5.890658464,5.104356232,2
5,2,2.243047329,2.164097127,7.552980745,2
